date_article,delai,jours,heures,nbt,nbrt,nbtmedia,nbrtmedia,nbimages,nbvideos,titre,media
02/04/2014 09:48,2,2,38,3,2,0,0,0,0,Believe : Episode 5; les photos et la vidéo promo dévoilées !,melty.fr
12/10/2014 13:51,0,0,7,6,6,0,0,0,0,Grey’s anatomy; Scandal; The Vampire Diaries; Chicago PD; les amitiés que l’on va adorer cette année,melty.fr
25/07/2014 17:52,1,0,0,2,2,0,0,0,0,Karrueche Tran montre son tatouage au cou en bikini sur Instagram,melty.fr
23/05/2014 08:51,0,0,0,2,2,1,1,0,0,Kim Kardashian : Valentino organise un brunch pour son mariage !,melty.fr
07/09/2014 20:51,0,1,17,26,8,4,2,0,0,Secret Story 8: Julie; Vivian; Leila... Résumé d'un week-end stratégique ! (Vidéo),melty.fr
30/08/2014 10:13,1,17,413,72,55,1,1,0,0,MSN Messenger fermera définitivement fin octobre; après 15 ans d'existence,francetvinfo.fr
01/09/2014 13:45,0,1,17,7,7,2,2,0,0,Arrow Saison 3 : Une nouvelle vidéo promo !,melty.fr
14/09/2014 16:04,1,4,99,38,5,0,0,1,1,Lana Del Rey annule (encore) un concert à Paris; Virgin Radio la boycotte,bfmtv.com
24/04/2014 16:32,2,5,112,4,4,0,0,0,0,Beyoncé lance son mouvement #whatispretty sur les réseaux sociaux,melty.fr
23/09/2014 11:44,1,0,2,4,4,0,0,0,0,My Little Paris x Make My Lemonade; la box rhabillée par la blogueuse,melty.fr
26/09/2014 20:31,1,0,7,14,8,0,0,0,0,Secret Story 8; la Finale : Benjamin Castaldi fait ses adieux sur Twitter,melty.fr
27/08/2014 09:00,1,3,79,127,75,2,2,0,0,"Christine Lagarde mise en examen pour ""négligence"" dans l'affaire Tapie",francetvinfo.fr
08/08/2014 21:50,1,1,19,27,9,1,1,0,0,Hérault : les deux jeunes filles à scooter renversées par un chauffard sont mortes,francetvinfo.fr
19/05/2014 09:27,1,1,13,5,2,0,0,0,0,Les Anges 6 : Kelly clashe violemment Capucine; Twitter en colère,melty.fr
20/05/2014 07:00,2,2,51,3,3,0,0,0,0,Villemoisson : ces facteurs refusent de rouler six heures par jour,leparisien.fr
28/08/2014 08:15,1,1,27,28,8,0,0,0,0,Secret Story 8 : Jessica amoureuse de Stefan; Twitter très critique (Vidéo),melty.fr
04/06/2014 16:30,1,0,0,1,1,0,0,0,0,Kylie Jenner; son beauty look glamour en t-shirt blanc sur Instagram,melty.fr
23/05/2014 13:23,1,0,0,1,1,0,0,0,0,Masters of Sex saison 2 : Christian Borle rejoint le casting !,melty.fr
28/05/2014 10:28,0,0,2,4,4,0,0,0,0,Deux chiens hipsters sont les stars d'Instagram,melty.fr
17/09/2014 09:00,2,1,23,2,2,0,0,0,0,Le milkshake le plus calorique du monde,melty.fr
24/09/2014 19:05,1,1,14,25,2,0,0,0,0,"Hervé Gourdel: l'Union européenne dénonce un ""assassinat barbare""",bfmtv.com
03/06/2014 15:47,1,1,29,35,33,0,0,0,0,Valérie Fourneyron quitte le gouvernement; deux nouveaux secrétaires d'Etat nommés par François Hollande,francetvinfo.fr
17/06/2014 05:01,0,0,0,2,2,2,2,0,0,Tribunaux de commerce. Les juges face à un projet de réforme flou  ,ouest-france.fr
20/05/2014 21:09,0,0,2,4,2,0,0,0,0,Lea Michele et Naya Rivera glam' chic à LA et NY; qui est la plus lookée ?,melty.fr
02/08/2014 18:14,2,0,0,4,2,0,0,0,0,Secret Story 8; Leila en shooting glamour,melty.fr
05/09/2014 14:01,1,2,52,8,6,2,2,0,0,American Horror Story Saison 4 : Emma Roberts se confie sur son rôle !,melty.fr
07/09/2014 16:41,1,0,7,7,7,0,0,0,0,Secret Story 8 : Stefan pousse un coup de gueule sur Facebook suite à l'élimination de Steph,melty.fr
30/01/2014 09:37,1,0,0,1,1,1,1,0,0,Daft Punk : Leurs visages dévoilés !,melty.fr
08/10/2014 16:58,0,0,0,2,2,0,0,0,0,Karrueche Tran son beauty look glamour sur Instagram,melty.fr
28/09/2014 14:45,0,0,0,9,4,0,0,1,0,Détenue sexy; hamburger noir et anaconda géant: la semaine insolite,bfmtv.com
13/10/2014 17:46,0,0,8,15,7,0,0,0,0,American Horror Story saison 5 : La série est renouvelée !,melty.fr
07/08/2014 08:07,1,1,25,8,8,2,2,0,0,Teen Wolf Saison 4 : Episode 8; Scott et Kira dans une nouvelle vidéo promo !,melty.fr
09/09/2014 14:33,1,0,0,2,2,0,0,0,0,Scandal saison 4 : Episode 1; le synopsis dévoilé !,melty.fr
18/05/2014 09:28,1,1,29,2,2,1,1,0,0,Éducation. Pierre Perret; invité du collège Saint-Paul; à Rezé  ,ouest-france.fr
02/10/2014 13:18,0,0,4,4,4,0,0,0,0,Friends Trip : Le clash entre Ricardo et Eddy agite Twitter,melty.fr
09/10/2014 10:20,1,3,81,72,56,0,0,0,0,"Ségolène Royal annonce la suspension ""sine die"" de l'écotaxe",francetvinfo.fr
09/10/2014 09:50,1,0,0,4,2,0,0,0,0,Lyon: Un voleur de téléphone portable démasqué sur Facebook,20minutes.fr
25/09/2014 06:49,1,4,107,21,13,1,0,0,0,"Claude Onesta : ""J'aime bien me comparer à un chef d'orchestre""",metronews.fr
03/10/2014 05:14,1,0,3,22,8,2,2,0,0,Stromae : Sa statue de cire au musée Grévin le 12 octobre !,melty.fr
29/09/2014 09:14,1,0,3,11,6,2,2,0,0,Procès Xynthia. Ouverture de la troisième semaine  ,ouest-france.fr
14/08/2014 12:37,0,4,97,24,6,2,2,0,0,Divergente 2 : Tris; une héroïne trop intrépide ? (Spoilers),melty.fr
10/08/2014 19:59,0,0,0,4,4,0,0,0,0,Beyoncé lookée en body gris puis en maillot Carter sur Instagram,melty.fr
28/05/2014 15:59,1,2,45,58,46,0,0,0,0,Chômage : 14 800 demandeurs d'emploi supplémentaires en avril,francetvinfo.fr
13/08/2014 19:53,1,0,7,6,6,0,0,0,0,"Nantes : Dupé prolonge jusqu&#039,en 2018",franceinfo.fr
14/05/2014 09:03,1,21,508,128,42,2,1,0,0,Les frères Houmani; parrains présumés de la drogue en Seine-Saint-Denis; ont été arrêtés  ,20minutes.fr
02/07/2014 20:14,1,0,0,2,2,0,0,0,0,Rihanna et sa nouvelle coiffure; ose la veste PVC à LA; on aime ?,melty.fr
05/05/2014 21:04,0,0,1,2,2,1,1,0,0,Bachelor saison 2 : Anais revient sur les accusations de tricherie,melty.fr
04/10/2014 08:28,1,0,1,4,1,1,1,0,0,Idées de sortie. Base-ball; jazz et peinture : du sport et des arts  ,ouest-france.fr
14/09/2014 15:59,1,0,2,14,8,1,1,0,0,Trois questions sur le retour annoncé de Nicolas Sarkozy,francetvinfo.fr
10/05/2014 16:36,1,0,5,3,3,0,0,0,0,Kim Kardashian blonde et sexy en trikini noir pour un TBT Instagram,melty.fr
09/10/2014 15:04,2,0,4,20,10,0,0,0,0,Attentats en Corse: Le bâtonnier d'Ajaccio Dominique Ferrari mis en examen,20minutes.fr
15/07/2014 14:06,0,0,0,2,2,1,1,0,0,The Fosters saison 2 : Episode 6; la bande annonce et un extrait dévoilé !,melty.fr
21/03/2014 18:00,1,0,0,1,1,0,0,0,0,"""C'est un jour historique pour mon pays""",franceinfo.fr
22/08/2014 13:18,1,0,0,3,3,0,0,0,0,Le Bon Coin : Elle pose dans un aquarium pour le vendre,melty.fr
15/08/2014 20:01,1,0,1,4,2,1,1,0,0,Ligue 2. Laval toujours sans victoire  ,ouest-france.fr
02/05/2014 14:49,1,3,69,3,3,0,0,0,0,Etam x Liberty; la collection capsule so fleurie,melty.fr
27/06/2014 14:02,1,1,23,4,4,0,0,0,0,Benoît (Les Anges 6) : La photo de sa carte d'identité dévoilée sur Twitter,melty.fr
27/06/2014 16:52,1,1,23,5,5,0,0,0,0,Vers un record de fréquentation de Bordeaux Fête le Vin ?,francetvinfo.fr
10/05/2014 09:45,2,1,16,5,5,0,0,0,0,Game of Thrones saison 4 : Episode 6; les photos promo dévoilées !,melty.fr
14/08/2014 15:14,1,1,21,5,3,0,0,0,0,Irak: Paris va poursuivre ses efforts; selon Le Drian,liberation.fr
18/02/2014 15:21,1,0,0,1,1,1,1,0,0,VIDEO. Municipales à Paris : Didier Porte s'engage pour Danielle Simonnet,leparisien.fr
05/09/2014 16:06,2,10,238,26,10,2,2,0,0,"Jeff Loch : ""Un Projet touchant et personnel""",melty.fr
10/06/2014 06:20,1,0,0,1,1,0,0,0,0,Orages: fin de l'alerte orange dans les 41 départements concernés,metronews.fr
04/03/2014 10:16,0,0,0,1,1,1,1,0,0,"Un nouveau type de virus géant âgé de plus de 30.000 ans découvert dans le sol gelé de Sibérie									",huffingtonpost.fr
29/08/2014 23:43,1,0,10,10,6,0,0,0,0,Sara de Secret Story saison 8 au prime du 29 août princesse en mini robe noire,melty.fr
13/09/2014 09:08,1,4,99,15,6,0,0,1,0,Animaux de compagnie: bonne ou mauvaise idée pour les enfants?,bfmtv.com
08/09/2014 19:09,0,1,13,13,9,0,0,0,0,iPhone 6 : Ikea se moque d'Apple dans sa dernière pub,melty.fr
10/07/2014 13:56,1,0,0,2,2,2,2,0,0,Grey's Anatomy saison 11 : Bailey et Karev; un nouveau conflit en prévision ?,melty.fr
22/09/2014 11:32,1,0,0,15,6,3,3,0,0,Secret Story 8 : Jessica proche de Geoffrey; joue-t-elle avec lui ?,melty.fr
04/05/2014 13:38,1,1,19,5,3,0,0,0,0,The Amazing Spider-Man 2 : Andrew Garfield joue le thème à la guitare chez Jimmy Fallon,melty.fr
29/04/2014 21:22,1,17,417,9,8,0,0,0,0,L’homme le plus vieux du monde a 179 ans ?,melty.fr
23/09/2014 15:46,2,3,66,22,11,0,0,0,0,Zik 2.0: le casque audio de Parrot sans concession et sans compression,20minutes.fr
14/09/2014 18:40,1,3,65,59,19,0,0,1,0,Le controversé plan d'action du Medef,bfmtv.com
03/06/2014 15:38,2,0,0,1,1,0,0,0,0,États-Unis : le sergent Bergdahl a-t-il déserté ?,lepoint.fr
29/05/2014 15:56,1,6,142,121,63,1,1,0,0,Rencontre avec Thomas Pesquet; dixième Français dans l'espace,lemonde.fr
16/06/2014 22:40,1,0,8,10,10,3,3,0,0,L'amour est dans le pré saison 9 : Episode 2; Les prétendants découvrent la ferme,melty.fr
17/09/2014 22:06,1,1,17,26,2,0,0,1,0,« Il n'y a pas de coach au PSG »,bfmtv.com
30/09/2014 13:30,1,0,3,2,2,0,0,0,0,La guerre de Puisaye racontée par B.Lecomte,francetvinfo.fr
19/04/2014 12:47,1,1,32,8,3,1,1,0,0,Lannion-Trégor communauté. Un 3e candidat brigue la tête de l'Agglo  ,ouest-france.fr
17/07/2014 12:44,0,0,3,6,6,0,0,0,0,Selena Gomez sensuelle en longue robe bleue fendue en Italie,melty.fr
31/07/2014 19:14,1,0,2,3,3,1,1,0,0,The Avengers 2 : Iron Man est-il le moins puissant des Avengers ?,melty.fr
05/09/2014 23:17,0,0,5,5,5,0,0,0,0,Secret Story 8 : Jessica trouve le secret de Nathalie et Vivian; Twitter s'agite,melty.fr
21/05/2014 10:31,0,1,33,2,2,0,0,0,0,True Blood saison 7 : Un poster dévoilé !,melty.fr
11/10/2014 10:27,1,0,1,4,4,0,0,0,0,Akhenaton : Tempus Fugit; le clip dévoilé,melty.fr
04/08/2014 10:53,1,3,76,8,2,2,2,0,0,Once Upon A Time saison 4 : Episode 1; de nouvelles photos dévoilées !,melty.fr
11/09/2014 23:11,2,0,0,2,2,0,0,0,0,Hunger Games 3 avec Jennifer Lawrence flamboyante en tenue de rebelle,melty.fr
26/06/2014 12:35,1,0,0,1,1,0,0,0,0,Équateur : à Tulle; la famille de Laurent Koscielny devant la télé mercredi soir !,francetvinfo.fr
08/08/2014 22:37,0,0,1,14,10,0,0,0,0,Secret Story 8 : Sacha dévoile son secret au public !,melty.fr
09/09/2014 11:08,0,0,1,4,4,0,0,0,0,Forever : Episode 2; ce qu'il va se passer !,melty.fr
27/05/2014 14:51,1,2,40,3,3,0,0,0,0,Skullcandy femmes à Londres; l'interview exclusive de la team marketing,melty.fr
16/01/2014 08:32,0,0,0,1,1,1,1,0,0,Chris Hemsworth et Elsa Pataky attendent des jumeaux !,melty.fr
14/04/2014 08:51,2,0,0,2,2,1,1,0,0,Lamballe. Des remises à niveau avec le dispositif Compétences Clés  ,ouest-france.fr
30/09/2014 16:07,1,3,74,48,16,0,0,0,0,Anaïs Camizuli dévoile son nouveau parfum sur Instagram,melty.fr
07/10/2014 09:35,2,0,2,5,2,0,0,1,0,Carlos renvoyé devant les assises pour un attentat perpétré en 1974,bfmtv.com
18/08/2014 15:28,1,0,0,2,2,0,0,0,0,The Good Wife saison 6 : Kyle MacLachlan de retour dans le rôle de Josh Perotti !,melty.fr
09/05/2014 08:16,1,0,0,1,1,0,0,0,0,Kim Kardashian : Une fausse photo de sa robe de mariée circule; elle pousse un coup de gueule sur son blog,melty.fr
20/04/2014 15:52,0,1,17,3,3,0,0,0,0,Foulées de Noyal. Gahungu poursuit sa belle saison  ,ouest-france.fr
18/06/2014 15:02,1,0,0,2,2,0,0,0,0,Etats-Unis : Un fantôme pris en photo dans la prison d'Alcatraz,melty.fr
23/08/2014 07:48,1,0,5,10,10,0,0,0,0,Scandal saison 4 : Une nouvelle actrice au casting,melty.fr
27/08/2014 15:26,1,1,24,4,4,0,0,0,0,Ice Bucket Challenge : Une île écossaise privée d'eau à cause du défi,melty.fr
11/10/2014 22:07,0,0,0,2,2,0,0,0,0,Kourtney Kardashian expose son baby bump avec Scott Disick en mini robe à LA,melty.fr
05/10/2014 11:24,1,0,0,2,2,0,0,0,0,Kendall Jenner en petite robe noire à Paris après son date avec Justin Bieber,melty.fr
22/05/2014 17:18,2,6,138,21,8,0,0,0,0,Vers une hausse du prix des transports dans l'agglomération de Bordeaux  ,20minutes.fr
25/06/2014 10:34,1,6,141,18,14,0,0,0,0,Ça selfie comme ça !,lemonde.fr
14/08/2014 22:22,1,23,548,488,198,0,0,0,0,L'homme est le principal responsable de la fonte des glaciers depuis 1990,lemonde.fr
30/08/2014 05:01,1,0,2,4,3,2,2,0,0,"Rythmes scolaires. Quimper teste trois scénarios de ""Tap""  ",ouest-france.fr
05/08/2014 06:21,1,0,5,18,12,2,2,0,0,The Vampire Diaries saison 6 : De nouvelles images du photo shoot dévoilées !,melty.fr
25/04/2014 14:52,2,0,0,3,3,1,1,0,0,Euro 2016 : Le calendrier dévoilé; la finale sera au Stade de France !,melty.fr
11/09/2014 14:44,1,0,2,2,2,0,0,0,0,Corina Cretu; une commissaire européenne passée malgré elle à la postérité,latribune.fr
28/08/2014 14:33,1,1,20,6,6,2,2,0,0,The Avengers 2 : Iron Man; pourquoi lui faut-il une armure anti-Hulk ?,melty.fr
08/10/2014 19:11,1,1,23,46,30,0,0,0,0,Le Parlement européen approuve la nomination de Pierre Moscovici au poste de commissaire aux Affaires économiques,francetvinfo.fr
17/06/2014 05:53,2,2,53,129,83,1,0,0,0,Le Marriott des Champs-Elysées racheté par un groupe de Hongkong,lemonde.fr
20/04/2014 13:03,1,0,0,1,1,0,0,0,0,Orphan Black Saison 2 : Episode 2; la bande annonce dévoilée !,melty.fr
01/10/2014 16:27,0,6,139,4,2,0,0,0,0,Navarrenx devient l'un des plus beaux villages de France,francetvinfo.fr
28/05/2014 10:25,0,0,0,3,2,0,0,0,0,Ayem : Vincent (SS7) et Raphaël (IDV3) la soutiennent sur Twitter,melty.fr
08/07/2014 15:47,1,0,0,1,1,0,0,0,0,Coupe du Monde des Séries 2014 : Game of Thrones; un concurrent redoutable !,melty.fr
11/08/2014 16:21,1,3,66,14,14,0,0,0,0,Virus Ebola : Pas de vaccin d'ici 2015 ?,melty.fr
21/05/2014 17:33,1,0,0,1,1,0,0,0,0,Camilla Luddington de Grey's Anatomy Saison 10 adopte la frange sur Instagram,melty.fr
26/12/2013 09:29,1,0,0,1,1,1,1,0,0,Paranormal Activity The Marked Ones : Un nouvel extrait angoissant !,melty.fr
10/04/2014 09:29,0,0,0,2,2,1,1,0,0,Chicago PD : Episode 12; la bande annonce dévoilée !,melty.fr
26/06/2014 16:50,1,0,0,4,4,0,0,0,0,Brevet 2014 : Mathématiques; les sujets corrigés et dévoilés sur Twitter,melty.fr
16/04/2014 13:32,1,0,1,2,2,0,0,0,0,Canada : Cinq étudiants meurent poignardés en pleine soirée,melty.fr
27/06/2014 12:08,1,97,2340,4,2,1,1,0,0,"Revenge saison 4 : Nick Wechsler; ""Jack est prêt à tout pour Emily""",melty.fr
04/06/2014 15:57,1,3,77,3,3,0,0,0,0,Shay Mitchell sensuelle en lingerie pour Esquire Magazine; le shooting,melty.fr
27/05/2014 19:15,2,1,15,4,4,1,1,0,0,Alex & Sierra : Scarecrow; en écoute intégrale dans la lyric video !,melty.fr
23/09/2014 16:10,1,1,27,14,14,0,0,0,0,Revenge saison 4 : Episode 1; un premier sneak peek dévoilé !,melty.fr
16/09/2014 13:45,1,0,2,20,4,2,2,0,0,Secret Story 8 : Sara exclue; un suivi psychologique mis en place ?,melty.fr
29/08/2014 12:43,0,0,0,2,2,0,0,0,0,Pretty Little Liars Saison 5 : Quelle suite pour les Liars ?,melty.fr
07/04/2014 21:55,0,0,0,1,1,1,1,0,0,Bachelor saison 2 : Episode 7; Martika est l'ennemie numéro un,melty.fr
04/08/2014 17:34,1,1,17,10,9,1,1,0,0,Deux morts et un blessé grave dans une fusillade près de Dunkerque,francetvinfo.fr
10/09/2014 13:36,1,1,29,43,33,0,0,0,0,"La Commission européenne demande à la France ""des mesures crédibles"" pour réduire son déficit en 2015",francetvinfo.fr
11/07/2014 09:59,0,0,0,2,2,0,0,0,0,Khloé Kardashian et son grillz sur Instagram; on aime ou pas ?,melty.fr
24/08/2014 10:49,0,1,20,23,18,0,0,0,0,Gers : un accident lors d'une course automobile fait trois morts au bord de la route,francetvinfo.fr
09/09/2014 06:37,1,0,4,2,2,0,0,0,0,Pacte; seuils sociaux: patronat et syndicats dans le vif du sujet,nouvelobs.com
14/05/2014 19:36,1,0,0,5,4,1,1,0,0,Alex & Sierra : Les premiers détails sur leur album !,melty.fr
14/08/2014 17:22,1,1,18,10,10,0,0,0,0,Secret Story 8 : Iliesse clashe à tout va sur Twitter; un moyen de rester dans le jeu ?,melty.fr
13/06/2014 13:40,1,0,0,2,2,0,0,0,0,Nabilla montre ses jambes en mini short sur Instagram,melty.fr
09/09/2014 18:04,2,0,3,30,2,0,0,1,0,"Sevran: le meurtrier présumé de la joggeuse évoque un ""trou noir""",bfmtv.com
28/05/2014 12:27,2,1,20,5,5,0,0,0,0,Karrueche Tran qui bootyshake avec ses copines en string c'est par ici ! (Vidéo),melty.fr
01/07/2014 21:09,1,0,1,4,4,0,0,0,0,Kim Kardashian sans maquillage avec Khloé et Kourtney en Nike à NYC,melty.fr
30/09/2014 13:52,0,0,7,9,9,0,0,0,0,The Vampire Diaries saison 6 : Nouveaux scoops sur la prochaine saison !,melty.fr
10/04/2014 10:34,0,0,1,2,2,1,1,0,0,Gorillaz : Top 5 de leurs plus gros tubes !,melty.fr
14/10/2011 09:20,1,0,0,1,1,1,1,0,0,Algues vertes : un décret gouvernemental risque d’aggraver la prolifération ,bastamag.net
10/10/2014 09:56,2,3,75,428,52,1,1,1,0,Manger sain coûte trois fois plus cher; et c’est de pire en pire,bfmtv.com
01/07/2014 19:53,1,1,16,10,8,0,0,0,0,Nina Dobrev déjantée en total look noir sur Instagram en Suisse,melty.fr
09/05/2014 00:00,1,1,13,3,2,1,1,0,0,Christopher Bailey; un chic type aux commandes de Burberry,lesechos.fr
10/10/2014 17:17,1,0,3,14,6,1,1,0,0,Ebola : le cap des 4 000 morts est franchi; selon l'Organisation mondiale de la santé,francetvinfo.fr
25/04/2014 16:09,1,0,0,1,1,0,0,0,0,Shy'm en T-shirt fleuri sur Instagram,melty.fr
28/07/2014 13:21,1,0,0,4,2,0,0,0,0,Beyoncé ose le rouge à lèvres noir pour On The Run Tour sur Instagram; on aime ?,melty.fr
03/09/2014 09:26,1,2,57,6,6,0,0,0,0,Les créateurs de mode et leur équivalent canin par Garage Magazine,melty.fr
24/05/2014 18:59,0,1,14,8,8,0,0,0,0,Naya Rivera et Lea Michele sexy chic à LA et NY; qui est la plus lookée ?,melty.fr
12/10/2014 18:42,1,0,2,30,16,0,0,0,0,Secret Story 8 : Nathalie tacle Leïla sur Twitter,melty.fr
15/09/2014 11:57,1,0,7,6,4,1,1,0,0,Entre confiance accordée et clin d'œil aux frondeurs; le soutien modéré d'Ayrault à Valls,francetvinfo.fr
06/10/2014 01:50,1,0,6,6,6,2,2,0,0,Once Upon A Time saison 4 : Episode 2; White Out; la critique de melty.fr !,melty.fr
09/10/2014 23:52,1,0,0,2,2,0,0,0,0,Kendall Jenner femme fatale en noir avec Jamie Bochert sur Instagram,melty.fr
19/08/2014 10:25,0,0,11,7,6,2,2,0,0,The Walking Dead Saison 5 : Andrew Lincoln (Rick) parle de la saison à venir !,melty.fr
15/04/2014 18:15,1,1,18,4,4,0,0,0,0,Rihanna et Drake; elle ne peut plus s'en passer !,melty.fr
02/10/2014 06:12,1,0,7,22,9,0,0,1,0,Premier cas d'Ebola aux Etats-Unis: un couac dans le diagnostic,bfmtv.com
28/06/2013 09:35,2,417,10012,56,10,1,1,0,0,En Bretagne; les supermarchés Leclerc arrêtent de vendre des pesticides,bastamag.net
09/04/2014 23:34,0,0,0,1,1,0,0,0,0,Karrueche Tran sublime en robe de bal pour Viet Sun sur Instagram,melty.fr
07/04/2014 05:06,1,0,0,1,1,0,0,0,0,Game of Thrones saison 4 : Bug du site d'HBO suite à la diffusion du premier épisode !,melty.fr
29/08/2014 16:48,2,0,0,2,2,0,0,0,0,Vanessa Hudgens; son beauty look en top ethnique sur Instagram,melty.fr
23/06/2014 17:29,1,0,2,8,8,0,0,0,0,Kim Kardashian dîne avec Kanye West en body side boobs à LA,melty.fr
06/10/2014 15:40,1,1,18,37,7,2,2,0,0,"Secret Story 8 : Vivian; ""Leila seule; elle est géniale""",melty.fr
03/06/2014 08:26,2,0,0,3,2,2,2,0,0,Roland Garros 2014 : 3 juin; début des quarts; le programme de la journée,melty.fr
25/09/2014 13:06,1,0,1,20,8,2,2,0,0,Secret Story 8 : Julie de retour; Vivian devient-il la bête noire du jeu ? ,melty.fr
15/05/2014 16:47,0,2,38,8,6,0,0,0,0,The Flash : Un trailer impressionnant dévoilé !,melty.fr
05/10/2014 12:47,1,0,1,4,4,0,0,0,0,F1 : Jules Bianchi dans le coma après grave accident; les réactions sur Twitter,melty.fr
17/08/2014 15:09,0,1,27,10,9,0,0,0,0,Championnats d'Europe d'athlétisme : le relais français masculin en bronze au 4x100 mètres,francetvinfo.fr
15/05/2014 13:09,1,2,52,12,6,0,0,0,0,Facs de médecine : Les séries influencent-elles les étudiants ?,melty.fr
22/07/2014 14:44,0,1,30,4,4,1,1,0,0,Pretty Little Liars Saison 5 : Episode 7 ce soir; Caleb confronte Alison !,melty.fr
17/09/2014 12:52,1,2,39,10,6,0,0,1,0,Sony; Nokia: pourquoi l'emploi fond dans le mobile?,bfmtv.com
29/09/2014 10:52,0,0,1,24,9,0,0,0,0,Secret Story 8 : Leïla actrice dans une série; la vidéo sur YouTube,melty.fr
04/04/2014 21:01,0,1,16,9,5,0,0,0,0,Anaïs des Anges 6 glamour en robe bleue sur Instagram,melty.fr
07/10/2014 13:30,1,0,2,2,2,0,0,0,0,Ninja Turtles : Beatbox dans l'ascenseur; un extrait dévoilé,melty.fr
16/08/2014 18:38,1,0,0,2,2,0,0,0,0,Kim Kardashian; Kourtney; Khloé; Kendall; Kylie et Kris Jenner glamours sur Instagram; TBT,melty.fr
29/07/2014 11:45,1,0,0,2,2,0,0,0,0,"Comic Con 2014 : King Kong de retour avec ""Skull Island""",melty.fr
18/05/2014 16:54,1,0,0,1,1,0,0,0,0,Festival de Cannes 2014; Nabilla lookée avec Thomas; Justin Bieber et Paris Hilton sur Instagram,melty.fr
30/09/2014 17:00,1,6,144,60,47,0,0,0,0,Le mauvais bulletin de l'Ecole polytechnique,lemonde.fr
06/07/2014 13:56,0,1,17,41,39,0,0,0,0,Vanessa Hudgens assortie à Stella en top America Fuck Yeah sur Instagram,melty.fr
12/05/2014 09:51,0,0,0,1,1,0,0,0,0,Lagarde: la crise en Ukraine peut avoir «de lourdes conséquences»,liberation.fr
21/08/2014 06:35,1,1,27,47,11,0,0,1,1,La Réunion déçue de François Hollande,bfmtv.com
10/08/2014 11:37,1,1,31,12,9,0,0,0,0,Shanna des Anges 6 sans maquillage avec Thibault ou glamour en rose sur Instagram,melty.fr
28/08/2014 14:52,1,0,2,3,1,0,0,1,0,Le point a duré 1h31’ !,bfmtv.com
24/04/2014 19:51,0,0,1,2,2,0,0,0,0,Pékin Express 2014 : Denis tacle l'émission sur Twitter,melty.fr
17/12/2013 07:41,1,0,0,1,1,1,1,0,0,Justin Timberlake aide un fan à faire sa demande en mariage en plein concert !,melty.fr
07/09/2014 17:58,0,0,1,7,2,0,0,1,0,Serbie-France : Avec Mathieu; Rémy et Cabella,bfmtv.com
25/05/2014 15:31,1,7,167,12,10,0,0,0,0,The Vampire Diaries saison 6 : Stefan sera un homme nouveau !,melty.fr
05/09/2014 08:50,0,4,96,8,4,2,2,0,0,Gotham : Le cast s'affiche sur un nouveau poster !,melty.fr
23/09/2014 19:42,2,0,0,1,1,0,0,0,0,Lever de coude au travail : un quart des actifs reconnait consommer occasionnellement de l'alcool au boulot,francetvinfo.fr
08/10/2014 13:52,1,0,2,18,4,0,0,0,0,Jessica de Secret Story 8 dévoile ses cheveux rouges; on aime ?,melty.fr
11/09/2014 11:17,2,1,24,17,16,1,1,0,0,Vol de cocaïne au 36; Quai des Orfèvres : la police des polices met hors de cause le chef de service,francetvinfo.fr
19/04/2014 10:22,0,3,61,2,2,0,0,0,0,Glee : Lea Michele et Naya Rivera en guerre ? La rumeur qui agite Twitter,melty.fr
01/07/2014 17:12,1,2,48,10,10,0,0,0,0,Once Upon A Time saison 4 : Anna et Kristoff seront joués par Elizabeth Lail et Scott Michael Foster !,melty.fr
28/05/2014 04:02,1,0,3,3,2,1,1,0,0,"@Ladyblogue. "" Jai fait comme si... ""  ",ouest-france.fr
28/06/2014 15:31,1,1,27,10,10,2,2,0,0,True Blood saison 7 : Episode 2; les photos promo dévoilées !,melty.fr
13/06/2014 16:41,1,0,1,4,4,2,2,0,0,S.Pri Noir : Paramètres; le clip dévoilé,melty.fr
07/08/2014 06:45,1,0,0,3,1,1,1,0,0,                Ebola: la présidente du Liberia décrète l’état d’urgence    ,republicain-lorrain.fr
28/09/2014 17:01,0,1,15,10,10,2,2,0,0,Once Upon A Time saison 4 : Episode 1; le résumé complet du season premiere ! (SPOILERS),melty.fr
03/06/2014 08:26,1,0,0,1,1,1,1,0,0,Agriculture dans la région. Débat avec la confédération paysanne  ,ouest-france.fr
04/08/2014 11:00,1,0,1,4,4,2,2,0,0,Under The Dome Saison 2 : Episode 6 ce soir; Sam et Barbie sortiront-ils du dôme ?,melty.fr
12/02/2014 14:09,1,0,0,1,1,1,1,0,0,Quand France 2 Souche reçoit l’extrême droite plurielle,bastamag.net
16/09/2014 10:59,1,0,4,4,4,2,2,0,0,Brad Pitt et Angelina Jolie : 324 millions de dollars pour un yacht !,melty.fr
03/09/2014 08:17,1,1,25,12,12,2,2,0,0,The Vampire Diaries saison 6 : Nouvelles photos du casting dévoilées !,melty.fr
08/09/2014 14:49,1,0,0,4,4,2,2,0,0,Miley Cyrus : A moitié nue pendant une soirée !,melty.fr
20/09/2014 23:03,0,4,85,32,31,0,0,0,0,Les drogues hallucinogènes pourraient-elle améliorer votre santé mentale ?,francetvinfo.fr
08/10/2014 05:19,0,0,6,19,2,0,0,0,0,Incendie au centre culturel français de Gaza,bfmtv.com
